
Comment,Time Stamp (sec),Temperature (K),Field (Oe),Vlong (V),Vhall (V),Vr (V)
,3927057949.92812,8.0009708404541,112415.21875,-0.00000239227559,,
,3927057950.47042,8.00053215026855,112391.4296875,-0.00000240158774,,
,3927057951.02014,8.0001392364502,112371.578125,-0.00000240518857,,
,3927057951.60277,7.99977922439575,112347.8515625,-0.00000239885631,,
,3927057952.1416,8.00006294250488,112324.15625,-0.0000023946348,,
,3927057952.68778,7.99953079223633,112304.4609375,-0.00000239798718,,
,3927057953.23143,7.99962615966797,112280.7734375,-0.00000239612475,,
,3927057953.77692,7.9991660118103,112260.9375,-0.00000239860799,,
,3927057954.32594,7.99947547912598,112241.1328125,-0.00000240047042,,
,3927057954.86082,7.99950456619263,112217.3515625,-0.00000240667852,,
,3927057955.41849,7.99911689758301,112197.59375,-0.0000024038228,,
,3927057955.96528,7.99922037124634,112173.8203125,-0.00000238830255,,
,3927057956.51533,7.99943017959595,112154.0078125,-0.00000239984961,,
,3927057957.0624,8.0000696182251,112130.21875,-0.00000240444361,,
,3927057957.60931,8.00087451934814,112110.4375,-0.00000238681217,,
,3927057958.21941,8.00087451934814,112086.8828125,-0.00000239724177,,
,3927057958.80905,8.00127506256104,112063.1484375,-0.00000240233241,,
,3927057959.35468,8.00033760070801,112039.3359375,-0.00000240829219,,
,3927057959.90391,8.00020313262939,112019.46875,-0.00000239475854,,
,3927057960.44517,8.00017356872559,111995.6796875,-0.000000957956655,,
,3927057960.98958,7.99982690811157,111976.0546875,-0.000000420211318,,
,3927057961.53722,8.00006008148193,111952.3984375,-0.000000366573365,,
,3927057962.08344,8.00037097930908,111932.6328125,-0.000000329200625,,
,3927057962.62983,7.99957704544067,111908.8203125,-0.000000326965711,,
,3927057963.17647,7.99957704544067,111889.21875,-0.000000334167102,,
,3927057963.724,7.99974632263184,111869.3515625,-0.000000324482472,,
,3927057964.26991,7.99946355819702,111845.8984375,-0.000000323861665,,
,3927057964.81751,7.99938535690308,111826.1640625,-0.000000330069762,,
,3927057965.36495,7.99949502944946,111802.28125,-0.000000320633455,,
,3927057965.90775,7.99974632263184,111782.5625,-0.000000323116694,,
,3927057966.47449,7.99989557266235,111758.7265625,-0.00000033056641,,
,3927057967.05116,7.99997520446777,111738.8671875,-0.000000337519478,,
,3927057967.59753,8.00040912628174,111715.390625,-0.000000337643649,,
,3927057968.11122,7.9994330406189,111691.6875,-0.000000322123406,,
,3927057968.67372,7.9994158744812,111671.859375,-0.000000332801333,,
,3927057969.2169,7.99887132644653,111651.9921875,-0.000000318646872,,
,3927057969.76591,7.99863433837891,111628.1953125,-0.000000320509301,,
,3927057970.30992,7.9985089302063,111608.5625,-0.000000318150224,,
,3927057970.85785,7.99820804595947,111584.9921875,-0.00000032274423,,
,3927057971.40367,7.99875068664551,111565.1484375,-0.000000318026075,,
,3927057971.9517,7.99912214279175,111541.421875,-0.000000325227469,,
,3927057972.49834,7.99947547912598,111521.65625,-0.000000312687111,,
,3927057973.04115,8.00009441375732,111497.8125,-0.00000204946458,,
,3927057973.59092,8.00024223327637,111478.5390625,-0.0000023258491,,
,3927057974.14506,8.00051307678223,111454.890625,-0.00000236905689,,
,3927057974.68726,8.00071048736572,111435.1484375,-0.00000239388927,,
,3927057975.23727,8.00064849853516,111411.359375,-0.00000240258061,,
,3927057975.77453,7.99996042251587,111391.4453125,-0.00000240009737,,
,3927057976.31711,8.00010108947754,111367.7265625,-0.0000023905369,,
,3927057976.86794,8.00004577636719,111348.140625,-0.0000024087887,,
,3927057977.41486,8.00041198730469,111328.3046875,-0.00000240940945,,
,3927057977.95971,8.00008678436279,111304.65625,-0.00000240742286,,
,3927057978.50758,8.00028228759766,111284.78125,-0.0000023922751,,
,3927057979.04872,8.00106906890869,111260.9375,-0.00000240618124,,
,3927057979.59972,8.00065994262695,111241.359375,-0.00000239438586,,
,3927057980.14473,8.00064468383789,111217.859375,-0.00000239302007,,
,3927057980.70888,8.00084114074707,111198.0703125,-0.00000241586603,,
,3927057981.26829,8.00037097930908,111174.34375,-0.0000023999733,,
,3927057981.8141,8.00034713745117,111154.4609375,-0.00000240481562,,
,3927057982.35572,7.99976348876953,111130.703125,-0.00000240059411,,
,3927057982.90264,8.00022029876709,111111.1171875,-0.00000239823503,,
,3927057983.45145,8.00059509277344,111087.3671875,-0.0000024077955,,
,3927057983.99634,8.00102233886719,111067.5078125,-0.00000239662026,,
,3927057984.55153,8.00125503540039,111043.78125,-0.00000239488199,,
,3927057985.09681,8.00078010559082,111023.9765625,-0.00000240307668,,
,3927057985.63662,8.00010871887207,111000.2265625,-0.000000584229122,,
,3927057986.18143,7.99929428100586,110980.4453125,-0.000000380851943,,
,3927057986.72805,7.99938535690308,110956.890625,-0.000000337891928,,
,3927057987.2703,7.99855375289917,110937.078125,-0.000000318274365,,
,3927057987.82313,7.99864912033081,110917.21875,-0.000000315046155,,
,3927057988.37986,7.99874544143677,110893.25,-0.000000295801059,,
,3927057988.91603,7.99906969070435,110869.5390625,-0.000000308838059,,
,3927057989.46305,7.99918985366821,110849.90625,-0.000000306603145,,
,3927057990.01209,7.99957990646362,110830.234375,-0.000000305858173,,
,3927057990.5538,8.00098705291748,110806.3984375,-0.000000299774231,,
,3927057991.10557,8.00069999694824,110786.609375,-0.000000311072963,,
,3927057991.65391,8.00087451934814,110766.6171875,-0.00000029518024,,
,3927057992.19646,8.00062942504883,110743.125,-0.000000301264173,,
,3927057992.7397,8.00005340576172,110719.4375,-0.000000306354811,,
,3927057993.28683,8.00015640258789,110699.578125,-0.000000294435269,,
,3927057993.86466,7.99931955337524,110675.8125,-0.000000304492376,,
,3927057994.41066,8.00001335144043,110655.9140625,-0.000000300022549,,
,3927057995.03563,7.99967622756958,110632.4140625,-0.00000031194209,,
,3927057995.56355,7.99969100952148,110608.734375,-0.000000311693766,,
,3927057996.14299,7.99986410140991,110589.0234375,-0.000000303126596,,
,3927057996.73419,8.00044822692871,110565.296875,-0.000000321254231,,
,3927057997.28076,8.00062465667725,110541.609375,-0.000000301636664,,
,3927057997.82785,8.00112724304199,110521.765625,-0.00000110806824,,
,3927057998.43266,8.00069427490234,110498.078125,-0.00000227916333,,
,3927057999.0294,8.00062465667725,110474.5078125,-0.00000237302973,,
,3927057999.57195,8.00103855133057,110450.6875,-0.00000238743251,,
,3927058000.11736,8.00088119506836,110426.9140625,-0.00000239885541,,
,3927058000.66168,8.00088119506836,110407.015625,-0.0000024027045,,
,3927058001.20924,8.00112724304199,110387.2578125,-0.00000240034542,,
,3927058001.7569,8.00106906890869,110363.7578125,-0.00000240866427,,
,3927058002.30325,8.0003023147583,110339.984375,-0.00000239885548,,
,3927058002.84619,8.00024604797363,110320.171875,-0.00000239525478,,
,3927058003.39343,7.99995374679565,110300.375,-0.00000241772809,,
,3927058003.94004,7.99920320510864,110276.59375,-0.00000238966782,,
,3927058004.49917,7.9994912147522,110256.828125,-0.00000241077535,,
,3927058005.06635,7.99900197982788,110233.1328125,-0.00000240568471,,
,3927058005.59616,7.99967241287231,110213.265625,-0.00000239264771,,
,3927058006.22546,7.99958658218384,110189.5390625,-0.00000239053695,,
,3927058006.76659,7.99976873397827,110165.734375,-0.00000239910413,,
,3927058007.35688,7.99986410140991,110142.0546875,-0.00000238321124,,
,3927058007.90201,7.99979257583618,110122.4609375,-0.00000240556039,,
,3927058008.45455,7.99996042251587,110098.6328125,-0.00000240009726,,
,3927058009.05099,8.00071048736572,110078.7890625,-0.00000239488246,,
,3927058009.5943,8.00088119506836,110055.0859375,-0.00000240444293,,
,3927058010.20222,8.00115203857422,110035.171875,-0.00000235018417,,
,3927058010.7517,8.00112438201904,110007.640625,-0.000000485272154,,
,3927058011.34378,8.00022029876709,109987.859375,-0.000000365952548,,
,3927058011.95335,8.00027179718018,109964.15625,-0.000000313928704,,
,3927058012.48431,8.00009441375732,109940.4296875,-0.000000325103277,,
,3927058013.03753,7.99990224838257,109916.78125,-0.000000313556218,,
,3927058013.5798,8.00009441375732,109896.953125,-0.000000307099798,,
,3927058014.14307,8.00072383880615,109873.359375,-0.000000284998974,,
,3927058014.68969,8.00052261352539,109853.65625,-0.000000302505804,,
,3927058015.23976,8.00083351135254,109829.90625,-0.000000310452167,,
,3927058015.78426,8.00045394897461,109810.1796875,-0.000000312190433,,
,3927058016.34086,8.00048828125,109790.140625,-0.000000316784424,,
,3927058016.88965,8.00044059753418,109766.6171875,-0.000000315915291,,
,3927058017.43614,8.00028610229492,109746.8671875,-0.000000299650085,,
,3927058017.98246,8.00028228759766,109723.125,-0.00000030772061,,
,3927058018.52901,8.00041580200195,109699.3359375,-0.000000290834589,,
,3927058019.07375,8.00062942504883,109679.453125,-0.000000298780952,,
,3927058019.62047,8.00060844421387,109659.6484375,-0.000000319267669,,
,3927058020.16615,8.00059509277344,109636.4765625,-0.000000309955525,,
,3927058020.71502,8.00089168548584,109616.7421875,-0.000000312438783,,
,3927058021.26542,8.00069427490234,109592.8671875,-0.000000294559462,,
,3927058021.87668,8.00077152252197,109569.0390625,-0.000000301015884,,
,3927058022.42312,8.00078010559082,109549.09375,-0.000000312562945,,
,3927058023.01509,8.00107765197754,109525.53125,-0.00000196193032,,
,3927058023.5617,8.00169277191162,109501.9609375,-0.00000230511396,,
,3927058024.11254,8.00169563293457,109482.09375,-0.00000238432948,,
,3927058024.6519,8.00112724304199,109458.375,-0.00000239364162,,
,3927058025.19975,8.00052642822266,109438.6484375,-0.00000239053758,,
,3927058025.74806,8.00042247772217,109418.6171875,-0.00000239947724,,
,3927058026.29017,8.0001163482666,109395.09375,-0.00000242108142,,
,3927058026.83883,7.99945688247681,109375.40625,-0.0000024120176,,
,3927058027.38435,7.9993896484375,109351.671875,-0.00000241015542,,
,3927058027.93193,7.99939346313477,109327.7734375,-0.00000241015542,,
,3927058028.47746,7.99914741516113,109308.0078125,-0.00000240220906,,
,3927058029.01179,7.99918985366821,109288.1328125,-0.00000240208489,,
,3927058029.56585,7.99933767318726,109264.7578125,-0.00000240804467,,
,3927058030.11371,7.99909210205078,109245.0234375,-0.00000240543727,,
,3927058030.6614,7.99913835525513,109221.265625,-0.00000239898017,,
,3927058031.23786,7.99936294555664,109201.453125,-0.00000240270503,,
,3927058031.76957,7.99964189529419,109177.6796875,-0.00000239215127,,
,3927058032.32663,7.9997730255127,109157.984375,-0.00000240767151,,
,3927058032.87446,7.99957990646362,109134.359375,-0.00000241611452,,
,3927058033.41682,7.99975156784058,109110.5703125,-0.00000240978226,,
,3927058033.96309,8.0000057220459,109090.8203125,-0.00000241487206,,
,3927058034.51101,7.99949502944946,109066.8984375,-0.00000241189218,,
,3927058035.05763,7.99920320510864,109047.140625,-0.00000241338212,,
,3927058035.60437,7.99933767318726,109027.5,-0.000000612289711,,
,3927058036.15386,7.99983215332031,109003.796875,-0.000000383459343,,
,3927058036.70527,7.99922800064087,108984.171875,-0.000000338264414,,
,3927058037.2699,7.99911689758301,108960.3359375,-0.000000318895141,,
,3927058037.79885,7.99854326248169,108940.5546875,-0.000000315542771,,
,3927058038.34821,7.99818134307861,108916.765625,-0.000000304244041,,
,3927058038.89552,7.99802398681641,108897.15625,-0.000000300270861,,
,3927058039.44496,7.99788236618042,108873.5703125,-0.000000295925195,,
,3927058040.06824,7.99829769134521,108853.734375,-0.000000314549476,,
,3927058040.65828,7.99848794937134,108829.8359375,-0.000000314425311,,
,3927058041.18968,7.99953079223633,108806.0390625,-0.000000295552708,,
,3927058041.7524,8.00035381317139,108782.2734375,-0.000000299277563,,
,3927058042.29791,8.00035381317139,108758.53125,-0.000000318274329,,
,3927058042.84087,7.99983739852905,108738.6328125,-0.000000300519182,,
,3927058043.38973,7.99975824356079,108718.8984375,-0.00000029704265,,
,3927058043.94281,7.99968147277832,108695.0546875,-0.000000310452141,,
,3927058044.46981,7.99944496154785,108675.2734375,-0.000000320757577,,
,3927058045.0172,7.99914741516113,108651.7890625,-0.000000284005661,,
,3927058045.56517,7.99946355819702,108632.0390625,-0.00000031032798,,
,3927058046.1138,7.99983215332031,108608.3125,-0.000000304368209,,
,3927058046.6614,8.00041580200195,108588.46875,-0.000000299029249,,
,3927058047.20845,8.00121307373047,108568.703125,-0.000000316287769,,
,3927058047.75434,8.00131034851074,108545.0546875,-0.000000610178999,,
,3927058048.30502,8.00114250183105,108525.5,-0.00000225135106,,
,3927058048.84763,8.00082969665527,108501.6015625,-0.00000235465377,,
,3927058049.39464,8.00082683563232,108481.890625,-0.00000239215066,,
,3927058049.94242,8.00039863586426,108458.0703125,-0.00000240630512,,
,3927058050.48964,8.00000953674316,108438.203125,-0.00000240382251,,
,3927058051.03507,8.0001859664917,108418.53125,-0.00000239922852,,
,3927058051.74488,8.00103187561035,108394.921875,-0.00000241897027,,
,3927058052.37132,8.00121974945068,108367.140625,-0.00000241325882,,
,3927058052.92076,8.00039291381836,108339.4140625,-0.00000243858786,,
,3927058053.46808,8.0002555847168,108319.6015625,-0.00000241636287,,
,3927058054.01178,8.00034141540527,108295.953125,-0.00000240295357,,
,3927058054.55906,8.00034141540527,108276.046875,-0.00000241040329,,
,3927058055.10361,7.99991273880005,108256.21875,-0.00000241114826,,
,3927058055.65209,7.9992995262146,108232.484375,-0.00000241549393,,
,3927058056.19848,7.9992995262146,108212.8046875,-0.00000240804421,,
,3927058056.74771,7.99893045425415,108193,-0.00000243213184,,
,3927058057.29469,7.99897575378418,108169.296875,-0.00000241859819,,
,3927058057.84568,7.99897575378418,108145.5234375,-0.00000242195056,,
,3927058058.39392,7.99852228164673,108125.8203125,-0.00000241859819,,
,3927058058.93573,7.99894142150879,108101.8671875,-0.00000241698408,,
,3927058059.54954,7.99882507324219,108082.1796875,-0.00000242406131,,
,3927058060.14257,7.99884462356567,108058.40625,-0.00000242567604,,
,3927058060.73707,7.99969100952148,108034.859375,-0.000000505634886,,
,3927058061.33209,7.99996042251587,108011.1171875,-0.000000350929036,,
,3927058061.87423,8.0003023147583,107987.3515625,-0.000000336153758,,
,3927058062.43897,8.00012588500977,107967.5546875,-0.000000316163676,,
,3927058062.98113,7.99957036972046,107943.8671875,-0.000000318646916,,
,3927058063.53218,7.99957036972046,107920.3046875,-0.000000306975689,,
,3927058064.07921,8.00002956390381,107900.5625,-0.000000312438817,,
,3927058064.62453,8.00025081634521,107880.8125,-0.000000304616611,,
,3927058065.16933,8.00025081634521,107856.9375,-0.000000305485745,,
,3927058065.71399,7.99996042251587,107833.1953125,-0.000000293690355,,
,3927058066.26102,7.9991660118103,107813.5390625,-0.000000305113259,,
,3927058066.81232,7.999183177948,107789.8515625,-0.000000303623286,,
,3927058067.34812,7.99933385848999,107770.15625,-0.000000305237392,,
,3927058067.89543,8.00010108947754,107750.28125,-0.000000293938654,,
,3927058068.43261,8.00081539154053,107726.5234375,-0.000000293442006,,
,3927058068.98662,8.00127792358398,107706.734375,-0.000000316660291,,
,3927058069.53726,8.00153541564941,107683.0234375,-0.000000294435301,,
,3927058070.1582,8.00174331665039,107663.390625,-0.000000291827889,,
,3927058070.74898,8.00199031829834,107639.65625,-0.000000291082917,,
,3927058071.29547,8.00201797485352,107616.09375,-0.000000306603159,,
,3927058071.84243,8.00187969207764,107592.3203125,-0.000000303126624,,
,3927058072.38586,8.00202465057373,107572.5078125,-0.000000297415176,,
,3927058072.93222,8.00213718414307,107552.8046875,-0.00000174837152,,
,3927058073.48266,8.00191879272461,107529.203125,-0.00000230635434,,
,3927058074.02561,8.00168228149414,107505.4140625,-0.00000236818695,,
,3927058074.58101,8.00131034851074,107485.53125,-0.00000240009656,,
,3927058075.12632,8.00032329559326,107461.8203125,-0.00000238159644,,
,3927058075.66967,8.00037574768066,107442.0234375,-0.00000239364014,,
,3927058076.21575,8.00020694732666,107418.421875,-0.00000240245563,,
,3927058076.76503,7.99976348876953,107398.7109375,-0.00000241437493,,
,3927058077.31294,7.99970006942749,107374.8515625,-0.00000240171042,,
,3927058077.85901,7.99980306625366,107355.109375,-0.00000240630441,,
,3927058078.4056,7.99967622756958,107335.234375,-0.00000241151921,,
,3927058078.9517,8.00000953674316,107311.6328125,-0.00000241052591,,
,3927058079.55277,8.00042724609375,107292.046875,-0.00000241412661,,
,3927058080.14316,8.00010871887207,107268.2578125,-0.00000240742261,,
